"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","view_history","stimulus","key_press","state","test_part","correct_response","order_block","order_chunk","order_freq","correct","responses","question_order","bonus"
"null","","html-keyboard-response","348","3691357","0.0-348.0","","","null","","","","","","","","","",""
"204","","image-keyboard-response","349","3691563","0.0-349.0","","img/set1/S2.jpg","74","2","structured_normal","68","structured_normal,random,structured_incentive,structured_load","2,3,2,1,3,4","4,1,2,3","false","","",""
"null","","html-keyboard-response","350","3691917","0.0-350.0","","<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","351","3692119","0.0-351.0","","","null","","","","","","","","","",""
"89.09999999776483","","image-keyboard-response","352","3692210","0.0-352.0","","img/set1/S3.jpg","74","3","structured_normal","72","structured_normal,random,structured_incentive,structured_load","2,3,2,1,3,4","4,1,2,3","false","","",""
"null","","html-keyboard-response","353","3692562","0.0-353.0","","<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","354","3692764","0.0-354.0","","","null","","","","","","","","","",""
"92.89999999850988","","image-keyboard-response","355","3692859","0.0-355.0","","img/set1/S4.jpg","72","4","structured_normal","74","structured_normal,random,structured_incentive,structured_load","2,3,2,1,3,4","4,1,2,3","false","","",""
"null","","html-keyboard-response","356","3693213","0.0-356.0","","<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","","",""
"null","","html-keyboard-response","357","3693415","0.0-357.0","","","null","","","","","","","","","",""
