"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","block_order","chunk_order","stimulus","key_press","state","test_part","correct_response","correct","responses","question_order","bonus"
"","38.200000000186265","image-keyboard-response","1135","1784564","0.0-1135.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S2.jpg","74","2","structured_incentive","68","false","","",""
"","null","html-keyboard-response","1136","1784917","0.0-1136.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1137","1785120","0.0-1137.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","298.5","image-keyboard-response","1138","1785420","0.0-1138.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S2.jpg","74","2","structured_incentive","68","false","","",""
"","null","html-keyboard-response","1139","1785773","0.0-1139.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1140","1785975","0.0-1140.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","130.59999999962747","image-keyboard-response","1141","1786108","0.0-1141.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S3.jpg","74","3","structured_incentive","72","false","","",""
"","null","html-keyboard-response","1142","1786460","0.0-1142.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1143","1786667","0.0-1143.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","238.79999999981374","image-keyboard-response","1144","1786908","0.0-1144.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S4.jpg","74","4","structured_incentive","74","true","","",""
"","null","html-keyboard-response","1145","1787265","0.0-1145.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid Violet"">","null","","","","","","",""
"","null","html-keyboard-response","1146","1787467","0.0-1146.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","118.70000000018626","image-keyboard-response","1147","1787588","0.0-1147.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S1.jpg","74","1","structured_incentive","83","false","","",""
"","null","html-keyboard-response","1148","1787944","0.0-1148.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1149","1788146","0.0-1149.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","151.8999999994412","image-keyboard-response","1150","1788300","0.0-1150.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S2.jpg","74","2","structured_incentive","68","false","","",""
"","null","html-keyboard-response","1151","1788653","0.0-1151.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1152","1788856","0.0-1152.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","74","image-keyboard-response","1153","1788932","0.0-1153.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S2.jpg","74","2","structured_incentive","68","false","","",""
"","null","html-keyboard-response","1154","1789289","0.0-1154.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1155","1789494","0.0-1155.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","36.200000000186265","image-keyboard-response","1156","1789532","0.0-1156.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S3.jpg","74","3","structured_incentive","72","false","","",""
"","null","html-keyboard-response","1157","1789888","0.0-1157.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1158","1790090","0.0-1158.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","111.59999999962747","image-keyboard-response","1159","1790204","0.0-1159.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S4.jpg","74","4","structured_incentive","74","true","","",""
"","null","html-keyboard-response","1160","1790558","0.0-1160.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid Violet"">","null","","","","","","",""
"","null","html-keyboard-response","1161","1790765","0.0-1161.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","228.90000000037253","image-keyboard-response","1162","1790996","0.0-1162.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S1.jpg","74","1","structured_incentive","83","false","","",""
"","null","html-keyboard-response","1163","1791350","0.0-1163.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1164","1791552","0.0-1164.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","146.20000000018626","image-keyboard-response","1165","1791700","0.0-1165.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S1.jpg","74","1","structured_incentive","83","false","","",""
"","null","html-keyboard-response","1166","1792053","0.0-1166.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1167","1792256","0.0-1167.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","122.5","image-keyboard-response","1168","1792380","0.0-1168.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S3.jpg","74","3","structured_incentive","72","false","","",""
"","null","html-keyboard-response","1169","1792737","0.0-1169.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1170","1792944","0.0-1170.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","201.90000000037253","image-keyboard-response","1171","1793148","0.0-1171.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S4.jpg","74","4","structured_incentive","74","true","","",""
"","null","html-keyboard-response","1172","1793505","0.0-1172.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid Violet"">","null","","","","","","",""
"","null","html-keyboard-response","1173","1793709","0.0-1173.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","236.79999999981374","image-keyboard-response","1174","1793947","0.0-1174.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S3.jpg","74","3","structured_incentive","72","false","","",""
"","null","html-keyboard-response","1175","1794303","0.0-1175.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1176","1794505","0.0-1176.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","1.2999999998137355","image-keyboard-response","1177","1794508","0.0-1177.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S4.jpg","74","4","structured_incentive","74","true","","",""
"","null","html-keyboard-response","1178","1794864","0.0-1178.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid Violet"">","null","","","","","","",""
"","null","html-keyboard-response","1179","1795069","0.0-1179.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","172.70000000018626","image-keyboard-response","1180","1795244","0.0-1180.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S3.jpg","74","3","structured_incentive","72","false","","",""
"","null","html-keyboard-response","1181","1795601","0.0-1181.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1182","1795808","0.0-1182.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","95.20000000018626","image-keyboard-response","1183","1795905","0.0-1183.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S4.jpg","74","4","structured_incentive","74","true","","",""
"","null","html-keyboard-response","1184","1796260","0.0-1184.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid Violet"">","null","","","","","","",""
"","null","html-keyboard-response","1185","1796464","0.0-1185.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","202.09999999962747","image-keyboard-response","1186","1796668","0.0-1186.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S2.jpg","74","2","structured_incentive","68","false","","",""
"","null","html-keyboard-response","1187","1797021","0.0-1187.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1188","1797224","0.0-1188.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","233.90000000037253","image-keyboard-response","1189","1797460","0.0-1189.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S3.jpg","74","3","structured_incentive","72","false","","",""
"","null","html-keyboard-response","1190","1797814","0.0-1190.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1191","1798018","0.0-1191.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","88","image-keyboard-response","1192","1798108","0.0-1192.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S4.jpg","74","4","structured_incentive","74","true","","",""
"","null","html-keyboard-response","1193","1798465","0.0-1193.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid Violet"">","null","","","","","","",""
"","null","html-keyboard-response","1194","1798667","0.0-1194.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","5.7999999998137355","image-keyboard-response","1195","1798675","0.0-1195.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S3.jpg","74","3","structured_incentive","72","false","","",""
"","null","html-keyboard-response","1196","1799028","0.0-1196.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1197","1799232","0.0-1197.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","41.5","image-keyboard-response","1198","1799276","0.0-1198.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S4.jpg","74","4","structured_incentive","74","true","","",""
"","null","html-keyboard-response","1199","1799630","0.0-1199.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid Violet"">","null","","","","","","",""
"","null","html-keyboard-response","1200","1799835","0.0-1200.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","207.09999999962747","image-keyboard-response","1201","1800044","0.0-1201.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S1.jpg","74","1","structured_incentive","83","false","","",""
"","null","html-keyboard-response","1202","1800398","0.0-1202.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1203","1800600","0.0-1203.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","201.70000000018626","image-keyboard-response","1204","1800804","0.0-1204.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S3.jpg","74","3","structured_incentive","72","false","","",""
"","null","html-keyboard-response","1205","1801160","0.0-1205.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1206","1801367","0.0-1206.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","98.79999999981374","image-keyboard-response","1207","1801468","0.0-1207.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S4.jpg","74","4","structured_incentive","74","true","","",""
"","null","html-keyboard-response","1208","1801823","0.0-1208.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid Violet"">","null","","","","","","",""
"","null","html-keyboard-response","1209","1802025","0.0-1209.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","161.29999999981374","image-keyboard-response","1210","1802188","0.0-1210.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S3.jpg","74","3","structured_incentive","72","false","","",""
"","null","html-keyboard-response","1211","1802543","0.0-1211.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1212","1802750","0.0-1212.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","147.8999999994412","image-keyboard-response","1213","1802900","0.0-1213.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S4.jpg","74","4","structured_incentive","74","true","","",""
"","null","html-keyboard-response","1214","1803253","0.0-1214.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid Violet"">","null","","","","","","",""
"","null","html-keyboard-response","1215","1803455","0.0-1215.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","99.3999999994412","image-keyboard-response","1216","1803556","0.0-1216.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S3.jpg","74","3","structured_incentive","72","false","","",""
"","null","html-keyboard-response","1217","1803911","0.0-1217.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1218","1804117","0.0-1218.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","61","image-keyboard-response","1219","1804180","0.0-1219.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S4.jpg","74","4","structured_incentive","74","true","","",""
"","null","html-keyboard-response","1220","1804533","0.0-1220.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S4.jpg"" width=""540"" height = ""360"" style=""border:16px solid Violet"">","null","","","","","","",""
"","null","html-keyboard-response","1221","1804736","0.0-1221.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","1222","1807241","0.0-1222.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S3.jpg","null","3","structured_incentive","72","false","","",""
"","null","html-keyboard-response","1223","1807594","0.0-1223.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1224","1807801","0.0-1224.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","1225","1810306","0.0-1225.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S4.jpg","null","4","structured_incentive","74","false","","",""
"","null","html-keyboard-response","1226","1810662","0.0-1226.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1227","1810864","0.0-1227.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","1228","1813366","0.0-1228.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S2.jpg","null","2","structured_incentive","68","false","","",""
"","null","html-keyboard-response","1229","1813718","0.0-1229.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1230","1813920","0.0-1230.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","1231","1816423","0.0-1231.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S1.jpg","null","1","structured_incentive","83","false","","",""
"","null","html-keyboard-response","1232","1816777","0.0-1232.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1233","1816979","0.0-1233.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","1234","1819485","0.0-1234.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S3.jpg","null","3","structured_incentive","72","false","","",""
"","null","html-keyboard-response","1235","1819836","0.0-1235.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1236","1820037","0.0-1236.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","1237","1822543","0.0-1237.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S4.jpg","null","4","structured_incentive","74","false","","",""
"","null","html-keyboard-response","1238","1822895","0.0-1238.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1239","1823098","0.0-1239.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","1240","1825599","0.0-1240.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S1.jpg","null","1","structured_incentive","83","false","","",""
"","null","html-keyboard-response","1241","1825957","0.0-1241.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1242","1826160","0.0-1242.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","1243","1828662","0.0-1243.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S3.jpg","null","3","structured_incentive","72","false","","",""
"","null","html-keyboard-response","1244","1829016","0.0-1244.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1245","1829222","0.0-1245.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","1246","1831728","0.0-1246.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S4.jpg","null","4","structured_incentive","74","false","","",""
"","null","html-keyboard-response","1247","1832086","0.0-1247.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1248","1832293","0.0-1248.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","1249","1834798","0.0-1249.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S2.jpg","null","2","structured_incentive","68","false","","",""
"","null","html-keyboard-response","1250","1835155","0.0-1250.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1251","1835362","0.0-1251.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","1252","1837866","0.0-1252.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S3.jpg","null","3","structured_incentive","72","false","","",""
"","null","html-keyboard-response","1253","1838221","0.0-1253.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1254","1838425","0.0-1254.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","1255","1840931","0.0-1255.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S4.jpg","null","4","structured_incentive","74","false","","",""
"","null","html-keyboard-response","1256","1841284","0.0-1256.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1257","1841488","0.0-1257.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","1258","1844564","0.0-1258.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S2.jpg","null","2","structured_incentive","68","false","","",""
"","null","html-keyboard-response","1259","1845670","0.0-1259.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1260","1847009","0.0-1260.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","1261","1849563","0.0-1261.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S1.jpg","null","1","structured_incentive","83","false","","",""
"","null","html-keyboard-response","1262","1850564","0.0-1262.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1263","1851563","0.0-1263.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","1264","1854863","0.0-1264.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S1.jpg","null","1","structured_incentive","83","false","","",""
"","null","html-keyboard-response","1265","1855564","0.0-1265.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1266","1856825","0.0-1266.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","1267","1859564","0.0-1267.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S3.jpg","null","3","structured_incentive","72","false","","",""
"","null","html-keyboard-response","1268","1860830","0.0-1268.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1269","1861564","0.0-1269.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","1270","1864727","0.0-1270.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S4.jpg","null","4","structured_incentive","74","false","","",""
"","null","html-keyboard-response","1271","1865745","0.0-1271.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1272","1866686","0.0-1272.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","1273","1869564","0.0-1273.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S2.jpg","null","2","structured_incentive","68","false","","",""
"","null","html-keyboard-response","1274","1870564","0.0-1274.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1275","1871564","0.0-1275.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","1276","1874564","0.0-1276.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S1.jpg","null","1","structured_incentive","83","false","","",""
"","null","html-keyboard-response","1277","1875564","0.0-1277.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1278","1876823","0.0-1278.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","1279","1879564","0.0-1279.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S3.jpg","null","3","structured_incentive","72","false","","",""
"","null","html-keyboard-response","1280","1880564","0.0-1280.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1281","1881564","0.0-1281.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","1282","1884563","0.0-1282.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S4.jpg","null","4","structured_incentive","74","false","","",""
"","null","html-keyboard-response","1283","1885854","0.0-1283.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1284","1886834","0.0-1284.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","1285","1889564","0.0-1285.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set4/S3.jpg","null","3","structured_incentive","72","false","","",""
"","null","html-keyboard-response","1286","1890564","0.0-1286.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set4/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","1287","1891564","0.0-1287.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
