rt,url,trial_type,trial_index,time_elapsed,internal_node_id,assignmentID,mturkID,hitID,view_history,stimulus,key_press,state,test_part,correct_response,order_block,order_chunk,correct,bonus,responses
null,,html-keyboard-response,44,89767,0.0-44.0,3JV9LGBJWU0TSCKFE2VW0L87YXCOG2,A1JVO7FLPATHUB,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">",null,,,,,,,,
null,,html-keyboard-response,45,89969,0.0-45.0,3JV9LGBJWU0TSCKFE2VW0L87YXCOG2,A1JVO7FLPATHUB,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
429.60000000149,,image-keyboard-response,46,90399,0.0-46.0,3JV9LGBJWU0TSCKFE2VW0L87YXCOG2,A1JVO7FLPATHUB,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S1.jpg,83,1,structured_normal,83,"structured_normal,random,structured_incentive","1,2,2,3",TRUE,,
null,,html-keyboard-response,47,90752,0.0-47.0,3JV9LGBJWU0TSCKFE2VW0L87YXCOG2,A1JVO7FLPATHUB,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">",null,,,,,,,,
null,,html-keyboard-response,48,90953,0.0-48.0,3JV9LGBJWU0TSCKFE2VW0L87YXCOG2,A1JVO7FLPATHUB,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
333.89999999851,,image-keyboard-response,49,91288,0.0-49.0,3JV9LGBJWU0TSCKFE2VW0L87YXCOG2,A1JVO7FLPATHUB,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S2.jpg,83,2,structured_normal,68,"structured_normal,random,structured_incentive","1,2,2,3",FALSE,,
null,,html-keyboard-response,50,91639,0.0-50.0,3JV9LGBJWU0TSCKFE2VW0L87YXCOG2,A1JVO7FLPATHUB,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">",null,,,,,,,,
null,,html-keyboard-response,51,91840,0.0-51.0,3JV9LGBJWU0TSCKFE2VW0L87YXCOG2,A1JVO7FLPATHUB,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
567,,image-keyboard-response,52,92408,0.0-52.0,3JV9LGBJWU0TSCKFE2VW0L87YXCOG2,A1JVO7FLPATHUB,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S1.jpg,72,1,structured_normal,83,"structured_normal,random,structured_incentive","1,2,2,3",FALSE,,
null,,html-keyboard-response,53,92761,0.0-53.0,3JV9LGBJWU0TSCKFE2VW0L87YXCOG2,A1JVO7FLPATHUB,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S1.jpg"" width=""540"" height = ""360"">",null,,,,,,,,
null,,html-keyboard-response,54,92962,0.0-54.0,3JV9LGBJWU0TSCKFE2VW0L87YXCOG2,A1JVO7FLPATHUB,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
308.30000000447,,image-keyboard-response,55,93272,0.0-55.0,3JV9LGBJWU0TSCKFE2VW0L87YXCOG2,A1JVO7FLPATHUB,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S2.jpg,74,2,structured_normal,68,"structured_normal,random,structured_incentive","1,2,2,3",FALSE,,
null,,html-keyboard-response,56,93624,0.0-56.0,3JV9LGBJWU0TSCKFE2VW0L87YXCOG2,A1JVO7FLPATHUB,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">",null,,,,,,,,
null,,html-keyboard-response,57,93825,0.0-57.0,3JV9LGBJWU0TSCKFE2VW0L87YXCOG2,A1JVO7FLPATHUB,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
288,,image-keyboard-response,58,94114,0.0-58.0,3JV9LGBJWU0TSCKFE2VW0L87YXCOG2,A1JVO7FLPATHUB,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S2.jpg,72,2,structured_normal,68,"structured_normal,random,structured_incentive","1,2,2,3",FALSE,,
null,,html-keyboard-response,59,94465,0.0-59.0,3JV9LGBJWU0TSCKFE2VW0L87YXCOG2,A1JVO7FLPATHUB,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S2.jpg"" width=""540"" height = ""360"">",null,,,,,,,,
null,,html-keyboard-response,60,94666,0.0-60.0,3JV9LGBJWU0TSCKFE2VW0L87YXCOG2,A1JVO7FLPATHUB,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
336.10000000149,,image-keyboard-response,61,95003,0.0-61.0,3JV9LGBJWU0TSCKFE2VW0L87YXCOG2,A1JVO7FLPATHUB,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S3.jpg,83,3,structured_normal,72,"structured_normal,random,structured_incentive","1,2,2,3",FALSE,,
null,,html-keyboard-response,62,95354,0.0-62.0,3JV9LGBJWU0TSCKFE2VW0L87YXCOG2,A1JVO7FLPATHUB,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">",null,,,,,,,,
null,,html-keyboard-response,63,95555,0.0-63.0,3JV9LGBJWU0TSCKFE2VW0L87YXCOG2,A1JVO7FLPATHUB,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
313,,image-keyboard-response,64,95869,0.0-64.0,3JV9LGBJWU0TSCKFE2VW0L87YXCOG2,A1JVO7FLPATHUB,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S3.jpg,68,3,structured_normal,72,"structured_normal,random,structured_incentive","1,2,2,3",FALSE,,
null,,html-keyboard-response,65,96220,0.0-65.0,3JV9LGBJWU0TSCKFE2VW0L87YXCOG2,A1JVO7FLPATHUB,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S3.jpg"" width=""540"" height = ""360"">",null,,,,,,,,
null,,html-keyboard-response,66,96422,0.0-66.0,3JV9LGBJWU0TSCKFE2VW0L87YXCOG2,A1JVO7FLPATHUB,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
212.10000000149,,image-keyboard-response,67,96635,0.0-67.0,3JV9LGBJWU0TSCKFE2VW0L87YXCOG2,A1JVO7FLPATHUB,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S4.jpg,72,4,structured_normal,74,"structured_normal,random,structured_incentive","1,2,2,3",FALSE,,
null,,html-keyboard-response,68,96987,0.0-68.0,3JV9LGBJWU0TSCKFE2VW0L87YXCOG2,A1JVO7FLPATHUB,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,"<img src=""img/set1/S4.jpg"" width=""540"" height = ""360"">",null,,,,,,,,
null,,html-keyboard-response,69,97188,0.0-69.0,3JV9LGBJWU0TSCKFE2VW0L87YXCOG2,A1JVO7FLPATHUB,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,,null,,,,,,,,
261.59999999404,,image-keyboard-response,70,97451,0.0-70.0,3JV9LGBJWU0TSCKFE2VW0L87YXCOG2,A1JVO7FLPATHUB,30OITAWPBQP2Z1DQ5HPUZCTXABIH90,,img/set1/S4.jpg,74,4,structured_normal,74,"structured_normal,random,structured_incentive","1,2,2,3",TRUE,,
